Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Collection_time,colony_height_m,colony_width1,colony_width2,concatenated_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Depth,env_broad_scale,env_local_scale,env_medium,Experiment,field_host_genus_id,field_host_species_id,FileName_Forward,FileName_Reverse,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,individual_sample_name,Instrument,isol_growth_condt,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,parent_colony,Platform,ReleaseDate,create_date,version,Sample Name,sampling_reef_name_detail,sampling_reef_name,SRA Study,status,Substrate,tag_color,tag_number,temperature,Transplant_YN,Transplantation_status,Transplanted_from,transplanted_to,visibility_m,survivorship
SRR12022564,AMPLICON,302,12241268,PRJNA639618,SAMN15241323,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4775601,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-21,NA,10,30,20,20161021,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",4,coral reef,not applicable,tissue,SRX8554396,Siderastrea,siderea,C785_S48_L001_R1_001.fastq.gz,C785_S48_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef",Siderastrea siderea,E18.Side.sid.V6A.20161021.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Side.sid.VNA.NA.20161021.T.C785,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C785,Varadero_6A,Varadero,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,8,NA
SRR12022565,AMPLICON,302,14587808,PRJNA639618,SAMN15241322,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",5664645,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,NA,2,12,8,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10.2,coral reef,not applicable,tissue,SRX8554395,Siderastrea,siderea,C782_S47_L001_R1_001.fastq.gz,C782_S47_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Siderastrea siderea,E18.Side.sid.R1A.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Side.sid.RNA.NA.20161018.T.C782,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C782,Rosario_1A,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,20,NA
SRR12022566,AMPLICON,302,12783358,PRJNA639618,SAMN15241321,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4556707,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,NA,40,40,40,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",8.7,coral reef,not applicable,tissue,SRX8554394,Orbicella,faveolata,C781_S131_L001_R1_001.fastq.gz,C781_S131_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R1B.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161018.T.C781,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C781,Rosario_1B,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,25,NA
SRR12022567,AMPLICON,302,10795292,PRJNA639618,SAMN15241320,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3938890,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,NA,8,16,12,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",7.7,coral reef,not applicable,tissue,SRX8554393,Siderastrea,siderea,C780_S130_L001_R1_001.fastq.gz,C780_S130_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Siderastrea siderea,E18.Side.sid.R1B.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Side.sid.RNA.NA.20161018.T.C780,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C780,Rosario_1B,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,20,NA
SRR12022570,AMPLICON,302,10300012,PRJNA639618,SAMN15241317,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3416609,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,NA,3,20,10,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",8.6,coral reef,not applicable,tissue,SRX8554390,Orbicella,faveolata,C776_S281_L001_R1_001.fastq.gz,C776_S281_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R1C.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161018.T.C776,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C776,Rosario_1C,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,25,NA
SRR12022571,AMPLICON,302,11446102,PRJNA639618,SAMN15241316,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3871357,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,NA,15,33,20,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10.3,coral reef,not applicable,tissue,SRX8554389,Siderastrea,siderea,C775_S280_L001_R1_001.fastq.gz,C775_S280_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Siderastrea siderea,E18.Side.sid.R6C.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Side.sid.RNA.NA.20161018.T.C775,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C775,Rosario_6C,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,20,NA
SRR12022572,AMPLICON,302,21181072,PRJNA639618,SAMN15241315,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",8230684,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,NA,50,65,100,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",9.8,coral reef,not applicable,tissue,SRX8554388,Orbicella,faveolata,C774_S154_L001_R1_001.fastq.gz,C774_S154_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R6C.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161018.T.C774,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C774,Rosario_6C,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,20,NA
SRR12022573,AMPLICON,302,12314050,PRJNA639618,SAMN15241314,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4824799,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,NA,50,35,35,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",9.7,coral reef,not applicable,tissue,SRX8554387,Siderastrea,siderea,C773_S153_L001_R1_001.fastq.gz,C773_S153_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Siderastrea siderea,E18.Side.sid.R6B.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Side.sid.RNA.NA.20161018.T.C773,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C773,Rosario_6B,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,20,NA
SRR12022574,AMPLICON,302,15553906,PRJNA639618,SAMN15241170,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",5696375,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T10:00:00,1,4,5,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.5,coral reef,not applicable,tissue,SRX8554386,Orbicella,faveolata,C617_S86_L001_R1_001.fastq.gz,C617_S86_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.V39.pre.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.V39.pre.20161014.T.C617,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_36,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C617,Varadero,Varadero,SRP267486,Varadero_pretransplantation,transplant_platform,yellow,39,30,y,pretransplantation,Varadero,pretransplantation,10,alive
SRR12022575,AMPLICON,302,7973102,PRJNA639618,SAMN15241313,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",2695366,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,NA,90,120,100,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",9.7,coral reef,not applicable,tissue,SRX8554385,Orbicella,faveolata,C772_S279_L001_R1_001.fastq.gz,C772_S279_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R6B.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161018.T.C772,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C772,Rosario_6B,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,20,NA
SRR12022576,AMPLICON,302,11620658,PRJNA639618,SAMN15241312,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4521682,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,NA,12,14,20,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",11.1,coral reef,not applicable,tissue,SRX8554384,Siderastrea,siderea,C771_S46_L001_R1_001.fastq.gz,C771_S46_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Siderastrea siderea,E18.Side.sid.R6A.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Side.sid.RNA.NA.20161018.T.C771,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C771,Rosario_6A,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,20,NA
SRR12022577,AMPLICON,302,12206538,PRJNA639618,SAMN15241311,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4185991,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,NA,40,120,170,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10.2,coral reef,not applicable,tissue,SRX8554383,Orbicella,faveolata,C770_S128_L001_R1_001.fastq.gz,C770_S128_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R6A.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161018.T.C770,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C770,Rosario_6A,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,20,NA
SRR12022578,AMPLICON,302,12511256,PRJNA639618,SAMN15241310,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4937735,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-19,1904-01-01T11:12:00,4,8,10,20161019,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3,coral reef,not applicable,tissue,SRX8554382,Siderastrea,siderea,C767_S45_L001_R1_001.fastq.gz,C767_S45_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Siderastrea siderea,E18.Side.sid.R5A.20161019.T_2,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Side.sid.RNA.NA.20161019.T.C767,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C767,Rosario_5A,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,8,NA
SRR12022579,AMPLICON,302,11118734,PRJNA639618,SAMN15241309,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3935598,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-19,1904-01-01T11:12:00,30,30,40,20161019,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2.6,coral reef,not applicable,tissue,SRX8554381,Orbicella,faveolata,C766_S278_L001_R1_001.fastq.gz,C766_S278_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R5A.20161019.T_2,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161019.T.C766,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C766,Rosario_5A,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,8,NA
SRR12022580,AMPLICON,302,11774980,PRJNA639618,SAMN15241308,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4589306,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-19,1904-01-01T11:12:00,2,12,14,20161019,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.5,coral reef,not applicable,tissue,SRX8554380,Siderastrea,siderea,C765_S152_L001_R1_001.fastq.gz,C765_S152_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Siderastrea siderea,E18.Side.sid.R5B.20161019.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Side.sid.RNA.NA.20161019.T.C765,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C765,Rosario_5B,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,8,NA
SRR12022583,AMPLICON,302,15552094,PRJNA639618,SAMN15241305,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",5945904,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-19,1904-01-01T10:40:00,100,150,100,20161019,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2.6,coral reef,not applicable,tissue,SRX8554377,Orbicella,faveolata,C762_S44_L001_R1_001.fastq.gz,C762_S44_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R5A.20161019.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161019.T.C762,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C762,Rosario_5A,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,8,NA
SRR12022584,AMPLICON,302,21756986,PRJNA639618,SAMN15241304,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",8357788,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-19,NA,50,130,80,20161019,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10.7,coral reef,not applicable,tissue,SRX8554376,Orbicella,faveolata,C759_S43_L001_R1_001.fastq.gz,C759_S43_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R26.mot.20161019.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R26.mot.20161019.T.C759,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_26,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C759,Rosario,Rosario,SRP267486,Rosario_mother_colony,rubble,orange,26,29,y,mother_colony,Rosario_mother_colony,Rosario_mother_colony,30,
SRR12022585,AMPLICON,302,15665344,PRJNA639618,SAMN15241169,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",5490953,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-14,1904-01-01T10:00:00,1,4,5,20161014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.5,coral reef,not applicable,tissue,SRX8554375,Orbicella,faveolata,C616_S181_L001_R1_001.fastq.gz,C616_S181_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Varadero reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.V38.pre.20161014.T,Illumina MiSeq,not applicable,not applicable,10.3064722 N 75.5855556 W,E18.Orbi.fav.V38.pre.20161014.T.C616,PAIRED,PCR,GENOMIC,coral metagenome,Varadero_36,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C616,Varadero,Varadero,SRP267486,Varadero_pretransplantation,transplant_platform,yellow,38,30,y,pretransplantation,Varadero,pretransplantation,10,alive
SRR12022599,AMPLICON,302,10407222,PRJNA639618,SAMN15241291,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3495642,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,NA,20,125,105,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",12.1,coral reef,not applicable,tissue,SRX8554361,Orbicella,faveolata,C746_S125_L001_R1_001.fastq.gz,C746_S125_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R06.mot.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R6.mot.20161018.T.C746,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_06,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C746,Rosario,Rosario,SRP267486,Rosario_mother_colony,rubble,orange,6,29,y,mother_colony,Rosario_mother_colony,Rosario_mother_colony,30,
SRR12022600,AMPLICON,302,4677376,PRJNA639618,SAMN15241290,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",1884063,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,1904-01-01T17:32:00,5,8,8,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",9,coral reef,not applicable,tissue,SRX8554360,Siderastrea,siderea,C745_S150_L001_R1_001.fastq.gz,C745_S150_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Siderastrea siderea,E18.Side.sid.R4A.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Side.sid.RNA.NA.20161018.T.C745,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C745,Rosario_4A,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,30,NA
SRR12022601,AMPLICON,302,16454772,PRJNA639618,SAMN15241289,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",6359618,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,1904-01-01T17:25:00,5,8,6,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",7.5,coral reef,not applicable,tissue,SRX8554359,Orbicella,faveolata,C744_S149_L001_R1_001.fastq.gz,C744_S149_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R4A.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161018.T.C744,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C744,Rosario_4A,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,30,NA
SRR12022602,AMPLICON,302,12196874,PRJNA639618,SAMN15241288,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4689157,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,1904-01-01T17:03:00,2,10,14,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10.2,coral reef,not applicable,tissue,SRX8554358,Orbicella,faveolata,C743_S31_L001_R1_001.fastq.gz,C743_S31_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R4C.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161018.T.C743,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C743,Rosario_4C,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,30,NA
SRR12022605,AMPLICON,302,8435464,PRJNA639618,SAMN15241285,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3058003,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,1904-01-01T16:43:00,10,30,13,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10,coral reef,not applicable,tissue,SRX8554355,Orbicella,faveolata,C740_S124_L001_R1_001.fastq.gz,C740_S124_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R4B.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161018.T.C740,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C740,Rosario_4B,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,30,NA
SRR12022612,AMPLICON,302,32489764,PRJNA639618,SAMN15241279,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",9870397,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-18,1904-01-01T11:03:00,60,100,100,20161018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",3.6,coral reef,not applicable,tissue,SRX8554348,Orbicella,faveolata,C732_S28_L001_R1_001.fastq.gz,C732_S28_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R3C.20161018.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161018.T.C732,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C732,Rosario_3C,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,10,NA
SRR12022613,AMPLICON,302,11444290,PRJNA639618,SAMN15241278,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3983025,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T14:55:00,130,140,120,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",10.9,coral reef,not applicable,tissue,SRX8554347,Orbicella,faveolata,C730_S122_L001_R1_001.fastq.gz,C730_S122_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Orbicella faveolata,E18.Orbi.fav.R2B.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.RNA.NA.20161017.T.C730,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C730,Rosario_2B,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,35,NA
SRR12022614,AMPLICON,302,12179660,PRJNA639618,SAMN15241277,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",4783001,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T14:55:00,13,10,16,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",9.7,coral reef,not applicable,tissue,SRX8554346,Siderastrea,siderea,C729_S145_L001_R1_001.fastq.gz,C729_S145_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef",Siderastrea siderea,E18.Side.sid.R2B.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Side.sid.RNA.NA.20161017.T.C729,PAIRED,PCR,GENOMIC,coral metagenome,NA,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C729,Rosario_2B,Rosario,SRP267486,NA,rubble,NA,NA,30,n,NA,NA,NA,35,NA
SRR12022615,AMPLICON,302,11300840,PRJNA639618,SAMN15241253,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.host-associated",3962418,THE PENNSYLVANIA STATE UNIVERSITY,2016-10-17,1904-01-01T11:05:00,1,3,5,20161017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",12.5,coral reef,not applicable,tissue,SRX8554345,Orbicella,faveolata,C705_S112_L001_R1_001.fastq.gz,C705_S112_L001_R2_001.fastq.gz,Colombia,South America,"Colombia: Cartagena\, Rosario reef\, transplant platform",Orbicella faveolata,E18.Orbi.fav.R44.pre.20161017.T,Illumina MiSeq,not applicable,not applicable,10.1866944 N 75.7452778 W,E18.Orbi.fav.R44.pre.20161017.T.C705,PAIRED,PCR,GENOMIC,coral metagenome,Rosario_41,ILLUMINA,2020-06-16T00:00:00Z,2020-06-16T10:38:00Z,1,C705,Rosario,Rosario,SRP267486,Rosario_pretransplantation,transplant_platform,orange,44,30,y,pretransplantation,Rosario,pretransplantation,35,dead
